cik,name,reportingDate,filingDate,nameOfIssuer,titleOfClass,cusip,value,sshPrnamt,sshPrnamtType,putCall,investmentDiscretion,otherManager,Sole,Shared,None
1301396,"Context Capital Management, LLC",20240331,20240502,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,293962,500,PRN,,SOLE,,500,0,0
1301396,"Context Capital Management, LLC",20240331,20240502,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,11381560,20000,PRN,,SOLE,,20000,0,0
1274173,JANUS HENDERSON GROUP PLC,20240630,20240814,WOLFSPEED INC,COM,977852102,1394269,61300,SH,,DFND,4,0,0,61300
1274173,JANUS HENDERSON GROUP PLC,20240630,20240814,WOLFSPEED INC,COM,977852102,14776793,649244,SH,,DFND,10,0,624196,25048
1274173,JANUS HENDERSON GROUP PLC,20240630,20240814,WOLFSPEED INC,COM,977852102,222775,9788,SH,,DFND,10 37,0,9788,0
1223779,TEXAS PERMANENT SCHOOL FUND CORP,20240630,20240807,WOLFSPEED INC,COM,977852102,3078563,135262,SH,,SOLE,,135262,0,0
1279891,WOLVERINE ASSET MANAGEMENT LLC,20240630,20240801,WOLFSPEED INC,COM,977852102,311812,13700,SH,Put,DFND,1,0,0,0
1279891,WOLVERINE ASSET MANAGEMENT LLC,20240630,20240801,WOLFSPEED INC,COM,977852102,145823,6407,SH,,DFND,1,6407,0,0
873630,HSBC HOLDINGS PLC,20231231,20240212,WOLFSPEED INC,COM,977852102,469908,10800,SH,,SOLE,,10800,0,0
873630,HSBC HOLDINGS PLC,20231231,20240212,WOLFSPEED INC,COM,977852102,247702,5693,SH,,SOLE,4,5693,0,0
873630,HSBC HOLDINGS PLC,20231231,20240212,WOLFSPEED INC,COM,977852102,133600,3060,SH,,DFND,11,3060,0,0
1422849,Capital World Investors,20240331,20240514,WOLFSPEED INC,COM,977852102,93732592,3177376,SH,,DFND,"1, 2",3177376,0,0
1620943,IQ EQ FUND MANAGEMENT (IRELAND) Ltd,20231231,20240209,WOLFSPEED INC COM,COM,977852102,1377918,31669,SH,,SOLE,,31669,0,0
1274173,JANUS HENDERSON GROUP PLC,20240930,20241114,WOLFSPEED INC,COM,977852102,594304,61300,SH,,DFND,4,0,0,61300
1274173,JANUS HENDERSON GROUP PLC,20240930,20241114,WOLFSPEED INC,COM,977852102,718537,74076,SH,,DFND,10,0,48641,25435
1021249,UNITED SERVICES AUTOMOBILE ASSOCIATION,20240630,20240807,WOLFSPEED INC,Common Stock,977852102,233722,10269,SH,,DFND,23,10269,0,0
2009396,E. Ohman J:or Asset Management AB,20100930,20240405,CREE INC,COM,225447101,97722,1800,SH,,SOLE,,1800,0,0
1301396,"Context Capital Management, LLC",20231231,20240209,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,7998,7000,PRN,,SOLE,,7000,0,0
1301396,"Context Capital Management, LLC",20231231,20240209,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,339,500,PRN,,SOLE,,500,0,0
1301396,"Context Capital Management, LLC",20231231,20240209,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,23641,34500,PRN,,SOLE,,34500,0,0
1223779,TEXAS PERMANENT SCHOOL FUND CORP,20231231,20240208,WOLFSPEED INC,COM,977852102,4703562,108103,SH,,SOLE,,108103,0,0
1418333,MACQUARIE GROUP LTD,20231231,20240214,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,4308000,6350000,PRN,,SOLE,5,6312000,0,38000
1902501,"CoreCap Advisors, LLC",20240331,20240808,WOLFSPEED INC,COM,977852102,6549,222,SH,,SOLE,,0,0,222
1126328,PRINCIPAL FINANCIAL GROUP INC,20240630,20240729,WOLFSPEED INC,COM,977852102,9325706,409741,SH,,DFND,1 3 2004,409741,0,0
1126328,PRINCIPAL FINANCIAL GROUP INC,20240630,20240729,WOLFSPEED INC,COM,977852102,215059,9449,SH,,DFND,1 4,9449,0,0
764106,FIRST HAWAIIAN BANK,20240331,20240405,WOLFSPEED INC,None,977852AD4,166872,299000,PRN,,DFND,NONE,0,0,299000
1301396,"Context Capital Management, LLC",20240930,20241114,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,15549300,22150,PRN,,SOLE,,22150,0,0
1301396,"Context Capital Management, LLC",20240930,20241114,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,1645730,4135,PRN,,SOLE,,4135,0,0
1301396,"Context Capital Management, LLC",20240930,20241114,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,6039917,16021,PRN,,SOLE,,16021,0,0
5272,"AMERICAN INTERNATIONAL GROUP, INC.",20240331,20240513,WOLFSPEED INC,COM,977852102,4912016,166509,SH,,DFND,1,166509,0,0
1843110,"Annapolis Financial Services, LLC",20240630,20240717,WOLFSPEED INC,COM,977852102,2276,100,SH,,SOLE,,0,0,100
1723397,"Steward Partners Investment Advisory, LLC",20240630,20240808,WOLFSPEED INC,COM,977852102,5804,255,SH,,SOLE,,0,0,255
1323645,CAPITAL FUND MANAGEMENT S.A.,20231231,20240214,WOLFSPEED INC,COM,977852102,10481559,240900,SH,Call,SOLE,0,0,240900,0
1323645,CAPITAL FUND MANAGEMENT S.A.,20231231,20240214,WOLFSPEED INC,COM,977852102,8723755,200500,SH,Put,SOLE,0,0,200500,0
1279891,WOLVERINE ASSET MANAGEMENT LLC,20231231,20240201,WOLFSPEED INC,COM,977852102,1383618,31800,SH,Put,DFND,1,0,0,0
1843110,"Annapolis Financial Services, LLC",20240331,20240417,WOLFSPEED INC,COM,977852102,2950,100,SH,,SOLE,,0,0,100
1512814,Motley Fool Asset Management LLC,20240930,20241114,WOLFSPEED INC,Ordinary Shares,977852102,407109,45794,SH,,SOLE,,407109,0,0
1714672,"Fore Capital, LLC",20240331,20240507,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,882750,1500000,PRN,,SOLE,N/A,1500000,0,0
1911726,Raleigh Capital Management Inc.,20240331,20240513,WOLFSPEED INC,COM,977852102,4278,145,SH,,SOLE,,0,0,145
1418333,MACQUARIE GROUP LTD,20240331,20240514,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,3310000,5625000,PRN,,SOLE,5,5587000,0,38000
1126328,PRINCIPAL FINANCIAL GROUP INC,20240930,20241031,WOLFSPEED INC,COM,977852102,5669980,584534,SH,,DFND,1 3 2004,584534,0,0
1126328,PRINCIPAL FINANCIAL GROUP INC,20240930,20241031,WOLFSPEED INC,COM,977852102,78231,8065,SH,,DFND,1 4,8065,0,0
1801720,Key FInancial Inc,20240331,20240501,WOLFSPEED INC,COM,977852102,783,18,SH,,SOLE,,0,0,18
1021117,D L CARLSON INVESTMENT GROUP INC,20240630,20240814,WOLFSPEED INC,COM,977852102,517585,22741,SH,,SOLE,0,986,0,21755
1283718,CANADA PENSION PLAN INVESTMENT BOARD,20240930,20241114,WOLFSPEED INC,Common Stock,977852102,21340,2200,SH,,SOLE,,2200,0,0
1279891,WOLVERINE ASSET MANAGEMENT LLC,20240930,20241104,WOLFSPEED INC,COM,977852102,132890,13700,SH,Put,DFND,1,0,0,0
1279891,WOLVERINE ASSET MANAGEMENT LLC,20240930,20241104,WOLFSPEED INC,COM,977852102,62147,6407,SH,,DFND,1,6407,0,0
1801720,Key FInancial Inc,20240630,20240730,WOLFSPEED INC,COM,977852102,410,18,SH,,SOLE,,0,0,18
1828301,XTX Topco Ltd,20240630,20240812,WOLFSPEED INC,COM,977852102,453630,19931,SH,,DFND,"1,2,3,4,5,6",19931,0,0
1512814,Motley Fool Asset Management LLC,20231231,20240202,WOLFSPEED INC,Ordinary Shares,977852102,946168,21746,SH,,SOLE,,0,0,21746
1021249,UNITED SERVICES AUTOMOBILE ASSOCIATION,20240331,20240515,WOLFSPEED INC,Common Stock,977852102,302936,10269,SH,,DFND,23,10269,0,0
2009396,E. Ohman J:or Asset Management AB,20131231,20240405,CREE INC,COM,225447101,153850,2500,SH,,SOLE,,2500,0,0
1462284,"Raymond James Financial Services Advisors, Inc.",20240930,20241018,WOLFSPEED INC,COM,977852102,108068,11141,SH,,SOLE,,0,0,11141
1632932,"Sunbelt Securities, Inc.",20240331,20240415,WOLFSPEED INC COM,Stock,977852102,80358,2724,SH,,SOLE,,2724,0,0
1801720,Key FInancial Inc,20231231,20240131,WOLFSPEED INC,COM,977852102,783,18,SH,,SOLE,,0,0,18
1843110,"Annapolis Financial Services, LLC",20231231,20240201,WOLFSPEED INC,COM,977852102,4351,100,SH,,SOLE,,0,0,100
1754535,DeepCurrents Investment Group LLC,20240930,20241114,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,10184460,14244000,PRN,,SOLE,,14244000,0,0
1754535,DeepCurrents Investment Group LLC,20240930,20241114,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,6744251,17883000,PRN,,SOLE,,17883000,0,0
1754535,DeepCurrents Investment Group LLC,20240930,20241114,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,1189708,2962000,PRN,,SOLE,,2962000,0,0
1754535,DeepCurrents Investment Group LLC,20240930,20241114,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,2495482,6617000,PRN,,OTR,1,0,6617000,0
1754535,DeepCurrents Investment Group LLC,20240930,20241114,WOLFSPEED INC,NOTE  1.750% 5/0,225447AD3,4068283,5756000,PRN,,OTR,1,0,5756000,0
1754535,DeepCurrents Investment Group LLC,20240930,20241114,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,441019,1098000,PRN,,OTR,1,0,1098000,0
1632932,"Sunbelt Securities, Inc.",20240930,20241118,WOLFSPEED INC COM,Stock,977852102,19400,2000,SH,,SOLE,,2000,0,0
1021117,D L CARLSON INVESTMENT GROUP INC,20240331,20240514,WOLFSPEED INC,COM,977852102,669385,22691,SH,,SOLE,0,986,0,21705
1418333,MACQUARIE GROUP LTD,20240630,20240809,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,3344000,5625000,PRN,,SOLE,5,5587000,0,38000
1962636,Register Financial Advisors LLC,20240331,20240416,WOLFSPEED INC,COM,977852102,14750,500,SH,,SOLE,,0,0,500
1476179,"Firsthand Capital Management, Inc.",20240930,20241114,WOLFSPEED INC,Common Stock,977852102,1746000,180000,SH,,SOLE,,180000,0,0
1911726,Raleigh Capital Management Inc.,20240630,20240731,WOLFSPEED INC,COM,977852102,3300,145,SH,,SOLE,,0,0,145
1418333,MACQUARIE GROUP LTD,20240930,20241114,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,1095000,2750000,PRN,,SOLE,5,2728000,0,22000
1714093,Garner Asset Management Corp,20231231,20240214,WOLFSPEED INC,COM,977852102,127880,4555,SH,,SOLE,,4555,0,0
1080107,D.A. DAVIDSON & CO.,20240331,20240513,WOLFSPEED INC,COM,977852102,1744306,59129,SH,,SOLE,0,59129,0,0
764106,FIRST HAWAIIAN BANK,20240630,20240702,WOLFSPEED INC,NOTE  1.875%12/0,977852AD4,74936,136000,PRN,,DFND,NONE,0,0,136000
1911726,Raleigh Capital Management Inc.,20231231,20240221,WOLFSPEED INC,COM,977852102,6309,145,SH,,SOLE,,0,0,145
1600064,Tidal Investments LLC,20231231,20240215,WOLFSPEED INC,COM,977852102,365397,8398,SH,,SOLE,,8398,8398,0
1600064,Tidal Investments LLC,20240331,20240516,WOLFSPEED INC,COM,977852102,440347,14927,SH,,SOLE,,14927,0,0
1801720,Key FInancial Inc,20240930,20241029,WOLFSPEED INC,COM,977852102,175,18,SH,,SOLE,,0,0,18
1301396,"Context Capital Management, LLC",20240630,20240809,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,32040750,35900,PRN,,SOLE,,35900,0,0
1301396,"Context Capital Management, LLC",20240630,20240809,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,2378000,4000,PRN,,SOLE,,4000,0,0
1301396,"Context Capital Management, LLC",20240630,20240809,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,15707000,28250,PRN,,SOLE,,28250,0,0
312348,LOOMIS SAYLES & CO L P,20240331,20240514,WOLFSPEED INC CVT,CV BND,977852AB8,1001,33917,SH,,DFND,,27825,0,6092
312348,LOOMIS SAYLES & CO L P,20240331,20240514,WOLFSPEED INC CVT,CV BND,977852AB8,179,6052,SH,,DFND,2,6052,0,0
312348,LOOMIS SAYLES & CO L P,20240331,20240514,WOLFSPEED INC CVT,CV BND,977852AD4,7111,241040,SH,,DFND,,163147,0,77893
312348,LOOMIS SAYLES & CO L P,20240331,20240514,WOLFSPEED INC CVT,CV BND,977852AD4,1409,47779,SH,,DFND,2,47779,0,0
1562230,Capital International Investors,20231231,20240213,WOLFSPEED INC,COM,977852102,558181349,12828806,SH,,DFND,"1, 2",12828451,0,355
312348,LOOMIS SAYLES & CO L P,20240630,20240813,CREE INC  CVT,CV BND,225447AD3,289,12681,SH,,DFND,,0,0,12681
312348,LOOMIS SAYLES & CO L P,20240630,20240813,WOLFSPEED INC CVT,CV BND,977852AB8,759,33367,SH,,DFND,,27393,0,5974
312348,LOOMIS SAYLES & CO L P,20240630,20240813,WOLFSPEED INC CVT,CV BND,977852AB8,131,5777,SH,,DFND,2,5777,0,0
312348,LOOMIS SAYLES & CO L P,20240630,20240813,WOLFSPEED INC CVT,CV BND,977852AD4,5243,230357,SH,,DFND,,152632,0,77725
312348,LOOMIS SAYLES & CO L P,20240630,20240813,WOLFSPEED INC CVT,CV BND,977852AD4,1019,44751,SH,,DFND,2,44751,0,0
1521001,"Parallax Volatility Advisers, L.P.",20240930,20241114,WOLFSPEED INC,COM,977852102,971775,100183,SH,,SOLE,,100183,0,0
1521001,"Parallax Volatility Advisers, L.P.",20240930,20241114,WOLFSPEED INC,COM,977852102,140650,14500,SH,Call,SOLE,,14500,0,0
1521001,"Parallax Volatility Advisers, L.P.",20240930,20241114,WOLFSPEED INC,COM,977852102,4628840,477200,SH,Put,SOLE,,477200,0,0
1512814,Motley Fool Asset Management LLC,20240331,20240508,WOLFSPEED INC,Ordinary Shares,977852102,4205048,142544,SH,,SOLE,,0,0,142544
1541625,Prospera Financial Services Inc,20231231,20240214,WOLFSPEED INC,COM,977852102,225860,5191,SH,,SOLE,0,0,0,5191
1462284,"Raymond James Financial Services Advisors, Inc.",20231231,20240116,WOLFSPEED INC,COM,977852102,570416,13110,SH,,SOLE,,0,0,13110
1081019,CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,20240930,20241114,WOLFSPEED INC,COMMON STOCK,977852102,1153912,118960,SH,,SOLE,,118960,0,0
1730769,"Solstein Capital, LLC",20240630,20240726,WOLFSPEED INC,COM,977852102,1570,69,SH,,SOLE,,69,0,0
728083,FIRST MANHATTAN CO. LLC.,20240331,20240515,WOLFSPEED INC,COM,977852102,17700,600,SH,,SOLE,,0,600,0
1551017,TD PRIVATE CLIENT WEALTH LLC,20220331,20240816,WOLFSPEED INC COM,COMMON STOCK,977852102,143691,1262,SH,,DFND,1,0,0,1262
1600064,Tidal Investments LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,249153,10947,SH,,SOLE,0,10947,0,0
1424717,"Plante Moran Financial Advisors, LLC",20231231,20240205,WOLFSPEED INC COM,Stock,977852102,2785,64,SH,,SOLE,0,0,0,64
1632932,"Sunbelt Securities, Inc.",20240630,20240816,WOLFSPEED INC COM,Stock,977852102,61998,2724,SH,,SOLE,,2724,0,0
1730769,"Solstein Capital, LLC",20231231,20240123,WOLFSPEED INC,COM,977852102,3002,69,SH,,SOLE,,69,0,0
1422849,Capital World Investors,20240930,20241113,WOLFSPEED INC,COM,977852102,7661196,789814,SH,,DFND,"1, 2",789814,0,0
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,23582,542,SH,,DFND,"124,22",542,0,0
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,338812,7787,SH,,OTR,"15,123",7787,0,0
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,18176390,417752,SH,,DFND,15,347114,0,70638
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,43989,1011,SH,,OTR,"15,119",1011,0,0
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,3823093,87867,SH,,DFND,22,87867,0,0
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,22843,525,SH,,DFND,4,525,0,0
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,3916,90,SH,,OTR,4,0,90,0
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,20279880,466097,SH,,DFND,48,427310,0,38787
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,2280664,52417,SH,,DFND,49,51943,0,474
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,2993357,68797,SH,,DFND,59,68722,0,75
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,COM,977852102,117,3,SH,,DFND,,3,0,0
1390777,Bank of New York Mellon Corp,20231231,20240129,WOLFSPEED INC,NOTE,977852AB8,478002,700000,SH,,DFND,111,700000,0,0
1620220,Engineers Gate Manager LP,20231231,20240214,WOLFSPEED INC,COM,977852102,1156452,26579,SH,,SOLE,,26579,0,0
1911169,"Merlin Capital, Inc",20231231,20240205,WOLFSPEED INC,COM,977852102,23,3500,SH,Call,SOLE,0,3200,0,300
1911169,"Merlin Capital, Inc",20231231,20240205,WOLFSPEED INC,COM,977852102,16100,7000,SH,Call,SOLE,0,6500,0,500
1911169,"Merlin Capital, Inc",20231231,20240205,WOLFSPEED INC,COM,977852102,683194,15702,SH,,SOLE,0,15702,0,0
1279891,WOLVERINE ASSET MANAGEMENT LLC,20240331,20240513,WOLFSPEED INC,COM,977852102,321550,10900,SH,Put,DFND,1,0,0,0
1279891,WOLVERINE ASSET MANAGEMENT LLC,20240331,20240513,WOLFSPEED INC,COM,977852102,91096,3088,SH,,DFND,1,3088,0,0
1766806,Shaolin Capital Management LLC,20240630,20240814,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,131061535,145000000,PRN,,SOLE,,0,0,145000000
1766806,Shaolin Capital Management LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,49097872,2157200,SH,Put,SOLE,,2157200,0,0
1911169,"Merlin Capital, Inc",20240331,20240513,WOLFSPEED INC,COM,977852102,572536,19408,SH,,SOLE,0,19408,0,0
1989400,UniSuper Management Pty Ltd,20231231,20240213,WOLFSPEED INC,COM,977852102,30584136,702922,SH,,SOLE,,702922,0,0
2023568,"Global Financial Private Client, LLC",20211231,20240516,WOLFSPEED INC COM,Stock,977852102,1118,10,SH,,SOLE,,10,0,0
1831316,"Rise Advisors, LLC",20240331,20240409,WOLFSPEED INC COM,0,977852102,15606,529,SH,,SOLE,,529,0,0
2010235,GAMMA Investing LLC,20231231,20240201,WOLFSPEED INC COM,Common Stock,977852102,41892,1287,SH,,DFND,0,1287,0,0
1620943,IQ EQ FUND MANAGEMENT (IRELAND) Ltd,20240630,20240729,WOLFSPEED INC COM,COM,977852102,977155,42933,SH,,SOLE,,42933,0,0
312348,LOOMIS SAYLES & CO L P,20231231,20240213,WOLFSPEED INC CVT,CV BND,977852AB8,1544,35489,SH,,DFND,,29397,0,6092
312348,LOOMIS SAYLES & CO L P,20231231,20240213,WOLFSPEED INC CVT,CV BND,977852AB8,291,6681,SH,,DFND,2,6681,0,0
312348,LOOMIS SAYLES & CO L P,20231231,20240213,WOLFSPEED INC CVT,CV BND,977852AD4,3234,74318,SH,,DFND,,60859,0,13459
312348,LOOMIS SAYLES & CO L P,20231231,20240213,WOLFSPEED INC CVT,CV BND,977852AD4,604,13879,SH,,DFND,2,13879,0,0
1521001,"Parallax Volatility Advisers, L.P.",20240331,20240515,WOLFSPEED INC,COM,977852102,1333400,45200,SH,Call,SOLE,,45200,0,0
1521001,"Parallax Volatility Advisers, L.P.",20240331,20240515,WOLFSPEED INC,COM,977852102,2868964,97253,SH,,SOLE,,97253,0,0
1521001,"Parallax Volatility Advisers, L.P.",20240331,20240515,WOLFSPEED INC,COM,977852102,10322050,349900,SH,Put,SOLE,,349900,0,0
1512814,Motley Fool Asset Management LLC,20240630,20240808,WOLFSPEED INC,Ordinary Shares,977852102,1053700,46748,SH,,SOLE,,1053700,0,0
1964958,"INSIGNEO ADVISORY SERVICES, LLC",20240630,20240814,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,17168,39000,PRN,,SOLE,,39000,0,0
1730769,"Solstein Capital, LLC",20240331,20240424,WOLFSPEED INC,COM,977852102,2036,69,SH,,SOLE,,69,0,0
1352851,Magnetar Financial LLC,20240630,20240814,WOLFSPEED INC,NOTE   1.875%12/0,977852AD4,2974487,5330000,PRN,,SOLE,,0,0,0
2010235,GAMMA Investing LLC,20240930,20241007,WOLFSPEED INC COM,Common Stock,977852102,44077,4544,SH,,DFND,0,4544,0,0
1329883,Sterling Capital Management LLC,20240930,20241112,WOLFSPEED INC,COM,977852102,47821,4930,SH,,SOLE,,0,0,4930
1352851,Magnetar Financial LLC,20240331,20240515,WOLFSPEED INC,NOTE   1.875%12/0,977852AD4,11796505,20772000,PRN,,SOLE,,0,0,0
1620943,IQ EQ FUND MANAGEMENT (IRELAND) Ltd,20240331,20240501,WOLFSPEED INC COM,COM,977852102,917096,31088,SH,,SOLE,,31088,0,0
1620220,Engineers Gate Manager LP,20240930,20241114,WOLFSPEED INC,COM,977852102,864580,89132,SH,,SOLE,,89132,0,0
2010235,GAMMA Investing LLC,20240630,20240702,WOLFSPEED INC COM,Common Stock,977852102,20029,880,SH,,DFND,0,880,0,0
1551017,TD PRIVATE CLIENT WEALTH LLC,20220630,20240816,WOLFSPEED INC COM,COMMON STOCK,977852102,89147,1405,SH,,DFND,1,0,0,1405
96223,Jefferies Financial Group Inc.,20231231,20240214,WOLFSPEED INC,COM,977852102,7644707,175700,SH,Put,DFND,1,175700,0,0
96223,Jefferies Financial Group Inc.,20231231,20240214,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,8525383,12746000,PRN,,DFND,1,12746000,0,0
96223,Jefferies Financial Group Inc.,20231231,20240214,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,862178,750000,PRN,,DFND,1,750000,0,0
96223,Jefferies Financial Group Inc.,20231231,20240214,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,5115614,7730000,PRN,,DFND,1,7730000,0,0
96223,Jefferies Financial Group Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,864880,38000,SH,,DFND,1,38000,0,0
96223,Jefferies Financial Group Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,170700,7500,SH,Call,DFND,1,7500,0,0
96223,Jefferies Financial Group Inc.,20240630,20240813,WOLFSPEED INC,COM,977852102,6987320,307000,SH,Put,DFND,1,307000,0,0
96223,Jefferies Financial Group Inc.,20240630,20240813,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,14526126,25001000,PRN,,DFND,1,25001000,0,0
96223,Jefferies Financial Group Inc.,20240630,20240813,WOLFSPEED INC,NOTE 1.875%12/0,977852AD4,1174343,2089000,PRN,,DFND,1,2089000,0,0
1911726,Raleigh Capital Management Inc.,20240930,20241021,WOLFSPEED INC,COM,977852102,1407,145,SH,,SOLE,,0,0,145
5272,"AMERICAN INTERNATIONAL GROUP, INC.",20231231,20240213,WOLFSPEED INC,COM,977852102,7365155,169275,SH,,SOLE,1,169275,0,0
1316187,"ABSOLUTE INVESTMENT ADVISERS, LLC",20240630,20240726,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,2937663,5000000,SH,,SOLE,,5000000,0,0
1822587,Cornerstone Planning Group LLC,20240331,20240507,WOLFSPEED INC COM,Common Stock,977852102,1064,42,SH,,SOLE,,0,0,42
1912040,"OAK HARBOR WEALTH PARTNERS, LLC",20240630,20240718,WOLFSPEED INC,COM,977852102,450830,19808,SH,,SOLE,,0,0,19808
1560717,"Horizon Investments, LLC",20240630,20240809,WOLFSPEED INC COM,COM,977852102,58038,2550,SH,,SOLE,NONE,0,0,2550
1536054,"Crestline Management, LP",20240930,20241113,WOLFSPEED INC,COM,977852102,172970,17832,SH,,SOLE,,17832,0,0
1551017,TD PRIVATE CLIENT WEALTH LLC,20220930,20240816,WOLFSPEED INC COM,COMMON STOCK,977852102,87443,846,SH,,DFND,1,0,0,846
1766806,Shaolin Capital Management LLC,20240331,20240515,WOLFSPEED INC,COM,977852102,110625000,3750000,SH,Put,SOLE,,3750000,0,0
1766806,Shaolin Capital Management LLC,20240331,20240515,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,119644375,124500000,PRN,,SOLE,,0,0,124500000
96223,Jefferies Financial Group Inc.,20240930,20241114,WOLFSPEED INC,COM,977852102,737200,76000,SH,,DFND,1,76000,0,0
96223,Jefferies Financial Group Inc.,20240930,20241114,WOLFSPEED INC,COM,977852102,72750,7500,SH,Call,DFND,1,7500,0,0
96223,Jefferies Financial Group Inc.,20240930,20241114,WOLFSPEED INC,COM,977852102,7146960,736800,SH,Put,DFND,1,736800,0,0
96223,Jefferies Financial Group Inc.,20240930,20241114,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,5865863,15180000,PRN,,DFND,1,15180000,0,0
96223,Jefferies Financial Group Inc.,20240930,20241114,WOLFSPEED INC,NOTE 1.750% 5/0,225447AD3,11260471,16305000,PRN,,DFND,1,16305000,0,0
1843111,APEIRON CAPITAL Ltd,20240331,20240412,WOLFSPEED INC,COM,977852102,3005903,101895,SH,,SOLE,,101895,0,0
1452765,GTS SECURITIES LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,2676576,117600,SH,Put,DFND,,117600,0,0
1452765,GTS SECURITIES LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,1716104,75400,SH,Call,DFND,,75400,0,0
1452765,GTS SECURITIES LLC,20240630,20240814,WOLFSPEED INC,COM,977852102,755905,33212,SH,,DFND,,33212,0,0
350894,SEI INVESTMENTS CO,20231231,20240214,WOLFSPEED INC,COM,977852102,2480,57,SH,,SOLE,3,57,0,0
350894,SEI INVESTMENTS CO,20231231,20240214,WOLFSPEED INC,COM,977852102,2050496,47127,SH,,SOLE,4,47127,0,0
350894,SEI INVESTMENTS CO,20231231,20240214,WOLFSPEED INC,NOTE  0.250% 2/1,977852AB8,110454,164000,SH,,SOLE,4,164000,0,0
902367,BLAIR WILLIAM & CO/IL,20240930,20241112,WOLFSPEED INC,COM,977852102,650375,67049,SH,,SOLE,,63745,0,3304
902367,BLAIR WILLIAM & CO/IL,20240930,20241112,WOLFSPEED INC,NOTE 0.250% 2/1,977852AB8,196500,500000,PRN,,SOLE,,400000,0,100000
